_input_hash;_task_hash;tweet_id;text;opt_LIBERDADE_4;opt_OPRESSAO_4;opt_LIBERDADE_5;opt_OPRESSAO_5;opt_LIBERDADE_6;opt_OPRESSAO_6;annotated_1;annotated_2;annotated_3;annotated_4;annotated_5;annotated_6;n_opt;annot_complete;ABORRECIMENTO;ADMIRACAO;ALEGRIA;ALIVIO;AMOR;APROVACAO;COMPRAIXAO;CONFUSAO;CURIOSIDADE;DECEPCAO;DESAPROVACAO;DESEJO;DIVERSAO;ENTUSIASMO;GRATIDAO;INVEJA;LUTO;MEDO;NERVOSISMO;EMONEUTRO;NOJO;ORGULHO;OTIMISMO;RAIVA;REMORSO;SAUDADE;SCHADENFREUDE;SURPRESA;TRISTEZA;VERGONHA;AUTORIDADE;CUIDADO;DESLEALDADE;IMORAL;IMPUREZA;LEALDADE;LIBERDADE;MALTRATO;MORAL;MORALNEUTRO;OPRESSAO;PUREZA
1761428572;-500446323;1511119494432931844;Vou ser cancelado pela mensagem que mandei no mural da minha sala ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
-1477429424;2022090593;1511032531050766338;se ele ganhasse dinheiro com cada conselho bom que dá, tava com o nome sujo 🧑🏻‍🦯 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-342468007;-1046006222;1511045107742646275;amassei o bolo de chocolate que a minha mãe fez ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1209114292;-1220407598;1511115524612177926;Deus q me livre, eu em primeiro lugar sempre! Nunca q vou correr atrás de homem ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1814604471;-2078237717;1511036499332145162;O erro do jovem é ficar imaginando tal coisa com tal pessoa ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1981650847;-1618005061;1511030019312828423;impressionante como essa menina é chupa cu dele , pelo amor de deus que micão ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
-61383183;-1758740821;1511113972191223812;Alguém pode me explicar pq quando mostramos interesse tudo da errado? ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
-797549203;1447230918;1511118357273137159;As abelhas não perdem tempo explicando ás moscas que mel é melhor do que merda. ✍🏽 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-963371305;-1856043073;1511117235628265474;depois de duas semana com a couve na geladeira eu resolvi tomar vergonha na cara e fazer ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1346980735;679678659;1511117759102558210;Hj foi bom provavelmente amanhã vai ser uma merda pq cmg é assim ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
-1347582657;-379576062;1511031042127323143;necessito de um show do henrique e juliano pelo amor de Deussssss ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-534930951;-420706651;1511123096266285059;Isso aqui não é Vasco. Acordem! ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-2113833915;-1593308582;1511031000037474308;Vc é sujo, traiu seu povo!  Vc merece todo o desprezo do mundo, seu verme repugnante! ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
-1387705784;902760484;1511120672277282816;o diabinho sentado no meu ombro todo 5° dia útil ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-430939724;419815709;1511029806862934027;Eu ainda acredito no amor, quero casar e ter meu Ragnar 🍀 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1721679872;196183612;1511119386945466370;a pessoa fazendo uso excessivo de parêntesis enquanto vários brasileiros não têm acesso a uma educação de qualidade… sinceramente, isso só mostra a desigualdade social no nosso país 😓 ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1563238990;907402175;1511034803516289026;Vei eu só muito fudida, peguei o busao adiantada, jurando que erra o do horário certo  e cheguei ko cedo no trampo, ódio de vida viu ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
899570881;1866409300;1511120926787739655;amo soltar uma fofoca pela metade e ver o grupo surtar pq eu falei 'amanha eu conto' ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1523829267;-46533906;1511040428820373514;Tomei muito café e agora tô me tremendo igual um pinscher ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1915903181;-82031905;1511029063678373897;a gaga muito meu amor ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1826804875;1904740324;1511115121875116044;to aq lembrando da cena epica do samuel descordando de mim,e no final do nada ele concordano AMINHA CARA DE SEM GRAÇAKKKKKKKKKKKK ele teimo tanto p concorda comigo q eu att achei q eu tava errada uai ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
940299080;-1166322541;1511118942374445063;A vergonha e curiosidade de ir em uma loja que vende sex shope e grande 😂😂😂😅 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
-1368704691;990280611;1407524446018140000;eu sei lá sabe, babo, admiro, fico sei lá fraca cm essa mulher...🥵😍;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
887906911;-1355859451;1511114488401088521;canais globoooooo vc me prometeu todos os capítulos da semana q eu n to achando os de amor com amor se paga ;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-981828000;-904354525;1511114567279169540;Orgulho de ser o meu amor ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1764732131;187347497;1407769128748910000;parei de fazer trabalho da escola pra ler fofoca de tt;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-337997113;-1396872308;1511116185261289478;eu amo esse vídeo ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-923733824;-1635019791;1511035847436652550;Então estamos de boa. Se tem mais 'democracias' que 'ditaduras' você não deve se preocupar com as minhas postagens. As suas vão prevalecer. ;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
814573384;592860102;1511121618709491720;Já dizia aquele ditado budista: companheiro é companheiro, filho da puta é filho da puta ;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
451202017;-1722967551;1511037894181679104;Tô igual o Flamengo, completamente abandonada ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
-883686572;-166422192;1511036000591560710;eu realmente ainda nao consigo pusar direito ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1979851275;-641005599;1511027608007368712;SO FALTA ELE SERIO?????? ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-143000140;-302498232;1511040195524980737;Sinto sdd de uma amizade com homem, igual eu tinha com o outro lá, contava tudo e me dava vários conselhos, preciso conhece outro 😢 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
240496614;1496333180;1511118467830894597;a fodase já to defendendo participante e meu fav já saiu isso nunca acaba eu nasci pra defender cancelado ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-661028109;-387766936;1511037986623873036;minha namorada é muito linda aaaaaa mds as vezes eu me vejo olhando fixamente pra ela igual psicopata pq ela é perfeita mds ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
-998868324;-1617485535;1511116352806871041;linguagem de amor do meu gato é toque físico ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1982534992;2139564631;1511038853439799306;ok, agora quero ver ela continuar por 9 anos fazendo sucesso e ter relevância no mundo da música igual a ARIANA tem, lembrando que grammy não quer dizer. grandes artistas como Katy Perry ou Nicki Minaj não tem Grammys e isso não as faz menor que a Olivia. ;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1545757832;-2088591149;1511113869879562251;Cheguei em casa agora e meu pai disse que comprou dois salgados pra mim 🥺🥺🥺🥲🥲🥲 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
-427423546;1437670423;1511042809729622016;Estamos em guerra, vivemos como o Brasil foce uma empresa que nenhum funcionário pode contrapor um ordem mesmo sendo inlegal dos diretores, tào logo fica sabendo a diretoria pede os segurança pra acompanhar o funcionário até na saída da empresa. 🇧🇷👉 ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-290612289;-2068464245;1511117647462686726;Que asco ;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1179566315;814969799;1511034611756941314;Geral da certo de encontrar alguém que seja recíproco, e eu vou lá e encontro a mais vacilona ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
92439690;814836628;1407846591243890000;Cara, não fazer o terceiro gol contra o Cuiabá é mais do que vergonhoso.;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
-1301501105;-1473482870;1511115431251263490;Eu faço igualzinha, não julgo kkkkkkkkk ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
537098695;141223780;1511032299701293064;Quem tem mania de limpeza e organização sofre de mais misericórdia 😪😪 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-398747971;-381622212;1511033436244426752;fonte: cismei  e não errei ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
346741122;240009873;1511118753899155462;kkkkkkkkkkkkkkk só tem maluco ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-542464010;-336718273;1511039276657618944;ENTENDAM ;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-993867828;609144692;1511121326412640263;Alguém me explica pq não tem todas as temporadas de lei e ordem no #PrimeVideo ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1287069194;855299586;1511028051085344769;Tomara que dê tudo certo com minha chefa, eles são tão bons! Merecem tudo oq tem e mais um pouco. Nao merecem sofrer. 🙏🏻🙏🏻, que fique tudo bem. ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
-1063610563;-1953922545;1511041881152626699;Triste e materialista vai ser meu novo estado de espírito ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
-831541839;-1440787935;1511122229609775121;no meu governo esse aqui vai ser preso logo no início ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
-1186339726;-2143846997;1511120000966348815;A justiça prevalecerá ;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2058661805;2041628557;1511037695879004163;Ainda falta 10 reais. Muita dor na mão, estou esgotada ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
-358288324;-859517457;1511032126770233363;aquela situação do paredão foi livramento mesmo ein ;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
233865836;-719557876;1511121368200486922;Em sp tá 4.40 com baldeação livre.  Viva a esquerda!!!!!! ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294302238;-1629152403;1511116175090061313;Se for pra se vingar daquela vez q eu errei pagar o mal cm o mal n vai mudar oq passou, vou respeitar sua decisão🎼 ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-522130000;2086950599;1511029650478276615;ao msm tempo q vou guardar tudo q sinto sorrir na despedida te dar um último abraço no meu canto qndo estiver só irei derramar tudo aquilo q n demonstrei q me consome q passa pela minha cabeça memórias.. apenas memórias... ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
1711837239;-1379725513;1511033195223040005;Minha intuição  não falha!🤡 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1089956157;-1435449430;1511117208839204868;Eu amo uma thread de respeito ❤️😼 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1337423643;-1145336084;1511042267489910788;Sério, tipo eu sempre ajudo minha mãe TODO DIA, faço de tudo pra ajudar ela, aí ela estressa comigo e me estressa e começa a me tratar de um jeito e eu trato ela do mesmo jeito que ela me trata e ela começa a ficar brava cmh ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
-140402994;476574003;1511043283295875073;Meu pai se parece muito com o Dr. Joaquim, não aguento kkkkkkk. #OCravoEARosa ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1490030873;2018465789;1511118377103810561;[04/04/2022 20:00:50] Daniela Dias 🍀: Tu alugou um triplex na minha cabeça  [04/04/2022 20:01:21] Daniela Dias 🍀: Aí vim resolver pra derrubar esse triplex igual os policiais derrubando as construções da muzema ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1195763883;-415284875;1511027714618269697;PESSOAL USEM CINTO DE SEGURANÇA SEMPRE. ENTROU NO CARRO, JÁ COLOCA! PELO AMOR. (Quando Lucas me buscou ele não tava usando, eu sempre reclamo pra colocar porque esquece. Imagina o que poderia ter rolado se ele estivesse sem?) ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
122480068;-1604440055;1511031998848155650;brasil = putaria ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1097230320;1962874160;1511119246847324163;ninguém se importa sua vagabunda cala a boca voce so fala merda ninguem te aguenta mais (autocrítica ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1643207865;-187284697;1511034749766230019;Precisamos falar do quanto é errado anunciar uma vaga de emprego sem mencionar qual é a remuneração. ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-527867934;-1057365884;1511117176639524867;Hj o treino foi mt legal, cortei na cara de um mlk sem querer fiquei bem triste, perdi a timidez, o povo me elogiou mt juro q eu fiquei com mt vergonha e sinto q vou conhecer gente nova🥰🥰 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1624887100;875639019;1511117400531513352;Q adolescência mana tu é criança ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-965392106;-1251186625;1511039165709922307;meu cell não tem nem um ano direito e a bateria já tá 97% krl ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1471602162;-878573851;1511115749036863496;vou morrer q ela viu q o brasil se mordeu agr tá se fazendo de sonsa pra sair como vítima ;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
999556681;-2084041292;1407526495548050000;porra man, tô ficando c raiva da calango;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1631610635;-940153167;1511028316412723205;me intervenham pelo amor de deus ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1380866548;368822693;1511119029725016070;Em algum lugar desse mundo, tem uma árvore cujo único propósito é repor o oxigênio que VOCÊ desperdiça. Encontre essa árvore, abrace-a, e peça desculpas.  Ignorantes de merda quero q se fodam todos ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-320876417;-1815920810;1511045216555479051;O surto meu pai ;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1162135647;1524624418;1511038950940590088;É de arrepiar... Tem muitos cadáveres que se levantam, após as câmaras passarem... Todos morrem numa mesma posição, sem sangue... Esses NAZISTAS de lá, fazendo os  mortos ressuscitarem em plena guerra! ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
126786082;-718954137;1511117278091399173;Agora cheguem lá é dedo na cara e falar várias vrdd na cara desses FDP, e sem querer tira fotinha e ficar puxando saco, vcs vão lá e terá que representa os 40 milhões, então digam tudo que achar errado cobrem..!!!!🙅🏽‍♂️❤️🖤 Pq no dia q a torcida virar as costas eles vão sentir..❤️🖤 ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1699834935;-1559728127;1511028679131947016;Pq o Júnior n tá aí ? Ah mermão na moral, vou me estressar com essa porra não, chega, cansei ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1150323861;2086130889;1511033143679148051;Se nada der certo vou ter que falar com meu amigo pablo E.Escobar ;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
